bhk,area,pps,age_encoded,status_encoded,region_freq,locality_freq,price_in_rupees (in Crs)
1.0,0.7883023394764946,0.36308362516050796,0.18985431922877907,0.1270309820649154,0.16215684580019032,0.23609489859339308,0.63161966737362
0.7883023394764946,1.0,0.21725639158797339,0.15649876652720435,0.2354366937530199,0.1807847496210109,0.2417755010233669,0.7581386283283588
0.36308362516050796,0.21725639158797339,1.0,0.040321080903630874,-0.1170947151639795,-0.17930483292173888,-0.059932230858287375,0.6640396734763846
0.18985431922877907,0.15649876652720435,0.040321080903630874,1.0,-0.2724141732532505,0.19114512187170737,0.3146819348359195,0.07321652871393172
0.1270309820649154,0.2354366937530199,-0.1170947151639795,-0.2724141732532505,1.0,0.13502354226352753,0.09866314142119884,0.08833805059232043
0.16215684580019032,0.1807847496210109,-0.17930483292173888,0.19114512187170737,0.13502354226352753,1.0,0.46065358723709143,-0.034099070298788677
0.23609489859339308,0.2417755010233669,-0.059932230858287375,0.3146819348359195,0.09866314142119884,0.46065358723709143,1.0,0.06996701236957534
0.63161966737362,0.7581386283283588,0.6640396734763846,0.07321652871393172,0.08833805059232043,-0.034099070298788677,0.06996701236957534,1.0
